ts,host,git,np,dist,cipher,run,time,rc,logfile
2025-10-07T18:48:31Z,Desktop-EZ,1d2ca7a,2,interleaved,late,2,90.458878,0
results/.last_run_np_2_interleaved_late_r2.log,,,,,,,,
2025-10-07T18:50:01Z,Desktop-EZ,1d2ca7a,2,interleaved,late,3,90.237568,0
results/.last_run_np_2_interleaved_late_r3.log,,,,,,,,
2025-10-07T18:51:32Z,Desktop-EZ,1d2ca7a,2,interleaved,late,4,90.678727,0
results/.last_run_np_2_interleaved_late_r4.log,,,,,,,,
2025-10-07T18:53:03Z,Desktop-EZ,1d2ca7a,2,interleaved,late,5,91.648697,0
results/.last_run_np_2_interleaved_late_r5.log,,,,,,,,
2025-10-07T18:54:34Z,Desktop-EZ,1d2ca7a,2,dynamic,early,1,1.761651,0
results/.last_run_np_2_dynamic_early_r1.log,,,,,,,,
2025-10-07T18:54:36Z,Desktop-EZ,1d2ca7a,2,dynamic,early,2,1.756026,0
results/.last_run_np_2_dynamic_early_r2.log,,,,,,,,
2025-10-07T18:54:38Z,Desktop-EZ,1d2ca7a,2,dynamic,early,3,1.778557,0
results/.last_run_np_2_dynamic_early_r3.log,,,,,,,,
2025-10-07T18:54:40Z,Desktop-EZ,1d2ca7a,2,dynamic,early,4,1.748271,0
results/.last_run_np_2_dynamic_early_r4.log,,,,,,,,
2025-10-07T18:54:42Z,Desktop-EZ,1d2ca7a,2,dynamic,early,5,1.716344,0
results/.last_run_np_2_dynamic_early_r5.log,,,,,,,,
2025-10-07T18:54:44Z,Desktop-EZ,1d2ca7a,2,dynamic,middle,1,85.965540,0
results/.last_run_np_2_dynamic_middle_r1.log,,,,,,,,
2025-10-07T18:56:10Z,Desktop-EZ,1d2ca7a,2,dynamic,middle,2,87.556900,0
results/.last_run_np_2_dynamic_middle_r2.log,,,,,,,,
2025-10-07T18:57:38Z,Desktop-EZ,1d2ca7a,2,dynamic,middle,3,88.229811,0
results/.last_run_np_2_dynamic_middle_r3.log,,,,,,,,
2025-10-07T18:59:06Z,Desktop-EZ,1d2ca7a,2,dynamic,middle,4,87.213713,0
results/.last_run_np_2_dynamic_middle_r4.log,,,,,,,,
2025-10-07T19:00:33Z,Desktop-EZ,1d2ca7a,2,dynamic,middle,5,87.966734,0
